window_id,side,buy_price,buy_time,sell_price,sell_time,pnl_cents
25_11_27_08_00_08_15,DOWN,45,393.62,39,478.301,-6
25_11_27_08_00_08_15,UP,43,479.281,30,509.743,-13
25_11_27_08_00_08_15,UP,27,560.036,18,590.279,-9
25_11_27_09_00_09_15,UP,56,222.257,46,252.49,-10
25_11_27_09_00_09_15,UP,54,297.979,50,328.108,-4
25_11_27_09_00_09_15,UP,57,598.559,50,628.622,-7
25_11_27_09_00_09_15,DOWN,42,633.961,25,664.198,-17
25_11_27_09_00_09_15,DOWN,2,874.872,0,877.992,-2
25_11_27_10_00_10_15,DOWN,40,299.652,21,334.134,-19
25_11_27_10_00_10_15,UP,79,702.524,66,734.651,-13
25_11_27_10_00_10_15,DOWN,27,762.008,18,792.059,-9
25_11_27_11_00_11_15,DOWN,55,243.957,49,274.196,-6
25_11_27_11_00_11_15,UP,49,377.243,33,408.981,-16
25_11_27_11_00_11_15,UP,26,421.603,13,452.044,-13
25_11_27_12_00_12_15,DOWN,51,59.61,32,101.393,-19
25_11_27_12_00_12_15,UP,64,154.464,50,184.957,-14
25_11_27_12_00_12_15,UP,47,191.057,35,221.199,-12
25_11_27_12_00_12_15,DOWN,51,302.586,40,335.181,-11
25_11_27_12_00_12_15,UP,56,410.086,33,440.218,-23
25_11_27_12_00_12_15,DOWN,56,615.263,45,645.263,-11
25_11_27_12_00_12_15,DOWN,21,699.743,5,731.606,-16
25_11_27_12_00_12_15,UP,89,753.633,78,783.773,-11
25_11_27_12_00_12_15,DOWN,2,843.815,0,849.232,-2
25_11_27_13_00_13_15,DOWN,46,13.371,35,46.518,-11
25_11_27_13_00_13_15,UP,52,310.565,33,340.824,-19
25_11_27_13_00_13_15,UP,33,427.547,22,457.94,-11
25_11_27_13_00_13_15,DOWN,66,466.45,61,496.872,-5
25_11_27_13_00_13_15,UP,29,571.693,20,601.948,-9
25_11_27_14_00_14_15,DOWN,54,150.869,45,181.231,-9
25_11_27_14_00_14_15,UP,51,203.557,44,234.1,-7
25_11_27_14_00_14_15,UP,51,330.138,37,361.464,-14
25_11_27_14_00_14_15,DOWN,58,457.946,41,488.204,-17
25_11_27_14_00_14_15,UP,47,541.197,38,572.273,-9
25_11_27_14_00_14_15,UP,36,694.039,15,724.178,-21
25_11_27_14_00_14_15,UP,16,822.093,0,852.157,-16
25_11_27_15_00_15_15,UP,51,8.577,39,38.727,-12
25_11_27_15_00_15_15,DOWN,50,70.03,44,100.211,-6
25_11_27_15_00_15_15,DOWN,25,251.649,12,282.678,-13
25_11_27_15_00_15_15,UP,59,482.327,24,512.455,-35
25_11_27_15_00_15_15,UP,2,801.85,0,810.097,-2
25_11_27_16_00_16_15,DOWN,36,166.861,27,197.079,-9
25_11_27_16_00_16_15,UP,44,303.075,34,333.143,-10
25_11_27_16_00_16_15,DOWN,59,394.032,52,424.373,-7
25_11_27_16_00_16_15,DOWN,67,486.45,59,518.317,-8
25_11_27_16_00_16_15,DOWN,52,666.938,45,697.769,-7
25_11_27_16_00_16_15,DOWN,53,737.322,39,767.473,-14
25_11_27_16_00_16_15,DOWN,25,801.868,0,830.539,-25
25_11_27_17_00_17_15,UP,49,122.905,41,152.97,-8
25_11_27_17_00_17_15,DOWN,49,224.393,39,254.553,-10
25_11_27_17_00_17_15,DOWN,65,560.398,53,591.737,-12
25_11_27_17_00_17_15,DOWN,48,636.446,31,666.635,-17
25_11_27_17_00_17_15,UP,80,800.449,63,830.687,-17
25_11_27_17_00_17_15,DOWN,34,892.628,0,899.05,-34
25_11_27_18_00_18_15,UP,46,96.747,36,126.911,-10
25_11_27_18_00_18_15,DOWN,67,379.436,50,409.71,-17
25_11_27_18_00_18_15,UP,54,675.161,30,705.268,-24
25_11_27_18_00_18_15,UP,31,731.15,16,761.635,-15
25_11_27_18_00_18_15,UP,11,771.118,2,817.548,-9
25_11_27_20_00_20_15,UP,35,44.727,26,76.349,-9
25_11_27_20_00_20_15,DOWN,61,121.305,48,153.234,-13
25_11_27_20_00_20_15,UP,38,248.741,26,283.535,-12
25_11_27_20_00_20_15,DOWN,68,302.88,54,345.58,-14
25_11_27_20_00_20_15,DOWN,71,446.817,55,477.032,-16
25_11_27_20_00_20_15,DOWN,51,528.888,40,562.655,-11
25_11_27_20_00_20_15,UP,68,744.514,49,774.767,-19
25_11_27_20_00_20_15,UP,38,781.001,13,811.117,-25
25_11_27_20_00_20_15,UP,2,869.933,0,878.035,-2
25_11_27_21_00_21_15,UP,51,1.003,44,31.274,-7
25_11_27_22_00_22_15,DOWN,34,140.357,27,170.386,-7
25_11_27_22_00_22_15,UP,68,171.208,62,201.601,-6
25_11_27_22_00_22_15,UP,41,387.684,36,418.342,-5
25_11_27_22_00_22_15,UP,30,491.325,19,521.364,-11
25_11_27_22_00_22_15,DOWN,60,790.853,10,820.948,-50
25_11_27_23_00_23_15,DOWN,23,166.657,14,197.28,-9
25_11_27_23_00_23_15,UP,81,412.938,75,443.037,-6
25_11_28_00_00_00_15,UP,39,82.771,29,113.845,-10
25_11_28_00_00_00_15,UP,26,179.536,16,209.573,-10
25_11_28_00_00_00_15,DOWN,85,390.157,70,420.251,-15
25_11_28_00_00_00_15,UP,24,442.372,18,472.42,-6
25_11_28_01_00_01_15,UP,21,271.745,16,309.455,-5
25_11_28_01_00_01_15,DOWN,75,361.867,62,392.098,-13
25_11_28_01_00_01_15,DOWN,63,433.515,55,463.557,-8
25_11_28_02_00_02_15,DOWN,43,72.908,22,103.192,-21
25_11_28_02_00_02_15,UP,70,285.577,61,316.162,-9
25_11_28_02_00_02_15,UP,64,362.388,54,392.511,-10
25_11_28_02_00_02_15,UP,54,451.798,34,481.892,-20
25_11_28_02_00_02_15,DOWN,58,528.863,42,558.891,-16
25_11_28_02_00_02_15,DOWN,45,589.696,32,620.909,-13
25_11_28_02_00_02_15,UP,51,686.38,37,716.437,-14
25_11_28_02_00_02_15,DOWN,55,735.412,42,765.662,-13
25_11_28_02_00_02_15,UP,47,768.158,28,798.224,-19
25_11_28_02_00_02_15,DOWN,68,802.412,55,835.042,-13
25_11_28_02_00_02_15,DOWN,45,836.206,2,866.304,-43
25_11_28_03_00_03_15,UP,29,334.955,25,365.04,-4
25_11_28_03_00_03_15,DOWN,56,603.618,28,633.85,-28
25_11_28_03_00_03_15,DOWN,7,855.166,1,871.991,-6
25_11_28_04_00_04_15,DOWN,71,322.695,62,353.272,-9
25_11_28_04_00_04_15,UP,35,427.384,31,460.49,-4
25_11_28_04_00_04_15,DOWN,63,495.382,37,527.018,-26
25_11_28_04_00_04_15,DOWN,33,616.869,3,648.544,-30
25_11_28_05_00_05_15,UP,30,91.78,17,123.499,-13
25_11_28_05_00_05_15,DOWN,75,518.152,49,550.458,-26
25_11_28_05_00_05_15,DOWN,46,558.689,13,589.481,-33
25_11_28_06_00_06_15,UP,8,512.191,2,542.775,-6
25_11_28_06_00_06_15,DOWN,96,622.316,94,666.828,-2
25_11_28_07_00_07_15,DOWN,43,64.381,26,94.645,-17
25_11_28_08_00_08_15,DOWN,21,210.599,15,240.777,-6
25_11_28_08_00_08_15,DOWN,23,383.692,13,419.011,-10
25_11_28_08_00_08_15,DOWN,12,477.563,6,521.745,-6
25_11_28_08_00_08_15,UP,88,522.307,76,553.535,-12
25_11_28_09_00_09_15,UP,49,20.468,32,51.301,-17
25_11_28_09_00_09_15,DOWN,64,548.051,54,578.117,-10
25_11_28_09_00_09_15,DOWN,49,582.353,16,612.389,-33
25_11_28_09_00_09_15,UP,88,617.012,77,647.092,-11
25_11_28_09_00_09_15,UP,59,675.694,41,705.965,-18
25_11_28_09_00_09_15,UP,34,787.952,25,818.029,-9
25_11_28_09_00_09_15,DOWN,89,898.266,0,899.197,-89
25_11_28_10_00_10_15,UP,41,151.126,27,181.158,-14
25_11_28_11_00_11_15,UP,72,161.453,66,192.073,-6
25_11_28_11_00_11_15,UP,51,236.35,30,266.433,-21
25_11_28_12_00_12_15,DOWN,34,404.898,27,435.289,-7
25_11_28_12_00_12_15,DOWN,17,456.916,7,487.673,-10
25_11_28_13_00_13_15,UP,58,169.677,43,200.435,-15
25_11_28_13_00_13_15,DOWN,39,284.43,21,315.724,-18
25_11_28_13_00_13_15,UP,61,438.716,19,469.051,-42
25_11_28_13_00_13_15,DOWN,77,470.116,67,501.281,-10
25_11_28_13_00_13_15,UP,30,739.777,14,769.935,-16
25_11_28_13_00_13_15,DOWN,92,839.347,83,870.369,-9
25_11_28_13_00_13_15,UP,6,871.641,0,880.903,-6
25_11_28_14_00_14_15,UP,56,139.015,42,169.061,-14
25_11_28_14_00_14_15,UP,64,592.887,33,622.949,-31
25_11_28_14_00_14_15,DOWN,86,670.042,65,700.431,-21
25_11_28_14_00_14_15,UP,32,721.56,16,751.576,-16
25_11_28_14_00_14_15,UP,5,883.579,0,889.279,-5
25_11_28_15_00_15_15,UP,63,170.778,45,200.82,-18
25_11_28_15_00_15_15,UP,49,243.555,33,273.651,-16
25_11_28_15_00_15_15,UP,30,555.844,7,586.364,-23
25_11_28_15_00_15_15,DOWN,90,683.375,88,719.97,-2
25_11_28_15_00_15_15,DOWN,88,738.672,71,768.918,-17
25_11_28_15_00_15_15,DOWN,61,804.966,39,836.061,-22
25_11_28_15_00_15_15,DOWN,41,860.869,8,890.897,-33
25_11_28_15_00_15_15,DOWN,4,891.616,0,893.464,-4
25_11_28_16_00_16_15,UP,20,315.638,8,345.992,-12
25_11_28_17_00_17_15,DOWN,34,301.857,22,332.657,-12
25_11_28_17_00_17_15,DOWN,11,578.382,4,609.257,-7
25_11_28_17_00_17_15,UP,78,790.505,27,820.785,-51
25_11_28_17_00_17_15,DOWN,74,844.139,60,874.434,-14
25_11_28_17_00_17_15,UP,2,899.899,0,899.899,-2
25_11_28_18_00_18_15,DOWN,55,12.982,48,43.087,-7
25_11_28_18_00_18_15,UP,49,60.784,39,91.023,-10
25_11_28_18_00_18_15,UP,48,222.036,33,252.772,-15
25_11_28_18_00_18_15,DOWN,58,562.961,50,593.352,-8
25_11_28_18_00_18_15,DOWN,43,623.54,26,655.921,-17
25_11_28_18_00_18_15,DOWN,25,678.352,8,708.711,-17
25_11_28_19_00_19_15,DOWN,24,353.684,16,386.363,-8
25_11_28_19_00_19_15,UP,70,597.92,58,628.271,-12
25_11_28_19_00_19_15,DOWN,20,712.315,4,742.767,-16
25_11_28_21_00_21_15,DOWN,53,2.164,46,36.666,-7
25_11_28_21_00_21_15,DOWN,59,254.296,40,288.093,-19
25_11_28_21_00_21_15,UP,57,386.022,41,416.746,-16
25_11_28_21_00_21_15,DOWN,55,450.384,39,480.715,-16
25_11_28_21_00_21_15,UP,54,513.781,40,544.651,-14
25_11_28_21_00_21_15,UP,36,571.965,30,602.187,-6
25_11_28_21_00_21_15,DOWN,65,642.666,62,672.701,-3
25_11_28_21_00_21_15,UP,13,767.997,5,798.185,-8
25_11_28_22_00_22_15,UP,53,160.625,22,190.858,-31
25_11_28_22_00_22_15,DOWN,54,290.354,18,321.578,-36
25_11_28_22_00_22_15,UP,71,397.392,64,428.669,-7
25_11_28_22_00_22_15,DOWN,26,573.047,17,603.262,-9
25_11_28_22_00_22_15,UP,83,714.123,78,745.048,-5
25_11_28_22_00_22_15,DOWN,15,763.658,8,793.923,-7
25_11_28_22_00_22_15,UP,71,794.343,16,824.376,-55
25_11_28_23_00_23_15,DOWN,52,2.297,40,34.895,-12
25_11_28_23_00_23_15,UP,49,61.439,42,92.375,-7
25_11_28_23_00_23_15,DOWN,35,126.644,25,157.849,-10
25_11_28_23_00_23_15,UP,84,162.895,69,193.307,-15
25_11_28_23_00_23_15,UP,47,401.513,44,432.156,-3
25_11_28_23_00_23_15,UP,40,434.556,20,466.615,-20
25_11_28_23_00_23_15,DOWN,35,694.925,19,725.428,-16
25_11_28_23_00_23_15,UP,74,781.417,50,816.369,-24
25_11_28_23_00_23_15,DOWN,45,844.62,1,877.835,-44
25_11_28_23_00_23_15,UP,91,887.834,0,899.992,-91
25_11_29_00_00_00_15,DOWN,48,62.326,30,92.562,-18
25_11_29_00_00_00_15,DOWN,27,183.914,20,214.031,-7
25_11_29_00_00_00_15,UP,73,445.404,68,475.895,-5
25_11_29_00_00_00_15,UP,49,664.735,32,700.964,-17
25_11_29_00_00_00_15,DOWN,56,754.117,44,784.234,-12
25_11_29_00_00_00_15,UP,30,866.666,0,882.111,-30
25_11_29_01_00_01_15,DOWN,37,64.078,32,94.164,-5
25_11_29_01_00_01_15,UP,66,127.557,53,159.448,-13
25_11_29_01_00_01_15,DOWN,43,173.589,25,204.811,-18
25_11_29_01_00_01_15,UP,68,218.429,55,248.505,-13
25_11_29_01_00_01_15,DOWN,39,256.391,36,289.525,-3
25_11_29_01_00_01_15,UP,56,298.798,51,329.118,-5
25_11_29_01_00_01_15,UP,55,358.155,41,388.561,-14
25_11_29_01_00_01_15,DOWN,56,422.351,54,453.133,-2
25_11_29_01_00_01_15,DOWN,49,471.582,13,502.607,-36
25_11_29_02_00_02_15,DOWN,41,58.219,41,94.875,0
25_11_29_02_00_02_15,UP,54,127.932,35,158.666,-19
25_11_29_02_00_02_15,DOWN,59,177.31,47,211.001,-12
25_11_29_02_00_02_15,UP,38,266.041,26,301.916,-12
25_11_29_02_00_02_15,UP,17,520.776,9,551.327,-8
25_11_29_03_00_03_15,DOWN,46,147.192,42,184.38,-4
25_11_29_03_00_03_15,DOWN,38,213.774,30,244.731,-8
25_11_29_03_00_03_15,UP,83,664.971,60,695.049,-23
25_11_29_03_00_03_15,DOWN,29,723.337,21,754.367,-8
25_11_29_04_00_04_15,DOWN,52,242.911,45,272.92,-7
25_11_29_04_00_04_15,UP,52,383.485,38,414.265,-14
25_11_29_04_00_04_15,UP,27,461.184,17,491.686,-10
25_11_29_04_00_04_15,UP,27,514.14,16,545.055,-11
25_11_29_05_00_05_15,UP,46,65.265,29,95.557,-17
25_11_29_06_00_06_15,DOWN,53,125.972,45,155.975,-8
25_11_29_06_00_06_15,UP,50,267.209,32,297.732,-18
25_11_29_06_00_06_15,DOWN,57,347.921,53,387.014,-4
25_11_29_06_00_06_15,UP,37,489.122,37,519.315,0
25_11_29_06_00_06_15,DOWN,31,600.472,20,630.668,-11
25_11_29_06_00_06_15,UP,68,658.668,68,688.669,0
25_11_29_06_00_06_15,DOWN,10,708.686,1,738.944,-9
25_11_29_07_00_07_15,UP,68,523.452,47,553.588,-21
25_11_29_07_00_07_15,UP,41,556.572,19,586.594,-22
25_11_29_07_00_07_15,UP,10,711.878,3,752.162,-7
25_11_29_07_00_07_15,DOWN,87,812.955,57,843.014,-30
25_11_29_07_00_07_15,UP,29,868.026,0,898.216,-29
25_11_29_08_00_08_15,UP,68,416.912,69,475.006,1
25_11_29_08_00_08_15,DOWN,7,620.474,2,653.832,-5
25_11_29_09_00_09_15,UP,54,116.437,39,146.771,-15
25_11_29_09_00_09_15,UP,69,318.958,58,349.279,-11
25_11_29_09_00_09_15,UP,57,351.7,50,383.149,-7
25_11_29_09_00_09_15,DOWN,46,383.591,32,413.803,-14
25_11_29_09_00_09_15,UP,59,457.277,26,487.486,-33
25_11_29_09_00_09_15,DOWN,88,653.097,71,683.488,-17
25_11_29_09_00_09_15,UP,12,810.725,0,842.319,-12
25_11_29_10_00_10_15,DOWN,50,184.571,38,214.638,-12
25_11_29_10_00_10_15,DOWN,48,390.238,39,422.2,-9
25_11_29_10_00_10_15,UP,55,455.09,30,485.618,-25
25_11_29_10_00_10_15,UP,28,507.497,16,537.624,-12
25_11_29_10_00_10_15,DOWN,78,542.242,57,575.625,-21
25_11_29_10_00_10_15,DOWN,51,630.463,43,661.247,-8
25_11_29_10_00_10_15,DOWN,33,662.891,11,693.565,-22
25_11_29_10_00_10_15,UP,88,782.163,80,812.369,-8
25_11_29_10_00_10_15,DOWN,3,897.332,0,897.719,-3
25_11_29_10_15_10_30,UP,50,900.739,48,900.739,-2
25_11_29_11_00_11_15,DOWN,57,37.731,48,68.009,-9
25_11_29_11_00_11_15,UP,52,121.768,45,153.365,-7
25_11_29_11_00_11_15,UP,48,292.177,24,322.378,-24
25_11_29_11_00_11_15,DOWN,83,627.382,63,657.425,-20
25_11_29_11_00_11_15,DOWN,61,658.507,46,688.571,-15
25_11_29_11_00_11_15,DOWN,38,690.2,15,720.283,-23
25_11_29_12_00_12_15,DOWN,51,102.292,41,132.7,-10
25_11_29_12_00_12_15,UP,56,240.421,48,272.356,-8
25_11_29_12_00_12_15,DOWN,42,288.927,29,318.951,-13
25_11_29_12_00_12_15,DOWN,26,378.92,15,410.245,-11
25_11_29_12_00_12_15,DOWN,12,452.97,7,483.127,-5
25_11_29_12_00_12_15,DOWN,10,550.021,2,581.435,-8
25_11_29_12_00_12_15,UP,94,733.606,77,763.697,-17
25_11_29_12_00_12_15,UP,88,868.381,1,899.147,-87
25_11_29_13_00_13_15,DOWN,52,62.18,43,92.349,-9
25_11_29_13_00_13_15,UP,58,480.944,58,511.834,0
25_11_29_13_00_13_15,DOWN,38,514.027,29,544.079,-9
25_11_29_13_00_13_15,DOWN,38,632.022,24,664.845,-14
25_11_29_13_00_13_15,UP,65,731.249,50,761.366,-15
25_11_29_13_00_13_15,UP,51,864.487,25,894.618,-26
25_11_29_13_00_13_15,DOWN,60,897.395,2,899.739,-58
25_11_29_14_00_14_15,UP,27,368.814,8,398.853,-19
25_11_29_15_00_15_15,DOWN,29,96.029,23,126.535,-6
25_11_29_15_00_15_15,DOWN,33,292.737,20,322.786,-13
25_11_29_16_00_16_15,UP,46,2.9,33,35.051,-13
25_11_29_16_00_16_15,UP,32,182.785,24,214.276,-8
25_11_29_16_00_16_15,UP,41,395.173,34,425.354,-7
25_11_29_16_00_16_15,UP,22,471.904,13,502.226,-9
25_11_29_16_00_16_15,UP,9,511.549,3,557.887,-6
25_11_29_16_00_16_15,DOWN,70,751.193,54,781.65,-16
25_11_29_16_00_16_15,UP,25,815.572,2,847.642,-23
25_11_29_17_00_17_15,UP,50,115.76,44,150.509,-6
25_11_29_17_00_17_15,UP,49,229.442,37,260.041,-12
25_11_29_17_00_17_15,UP,37,300.638,21,330.949,-16
25_11_29_18_00_18_15,UP,59,151.269,52,181.653,-7
25_11_29_18_00_18_15,DOWN,44,183.789,30,214.661,-14
25_11_29_18_00_18_15,UP,60,267.306,39,298.089,-21
25_11_29_18_00_18_15,UP,40,302.363,31,333.592,-9
25_11_29_18_00_18_15,DOWN,63,336.265,49,366.57,-14
25_11_29_18_00_18_15,DOWN,34,391.327,26,421.495,-8
25_11_29_18_00_18_15,DOWN,20,439.599,14,470.314,-6
25_11_29_18_00_18_15,UP,82,745.183,12,775.342,-70
25_11_29_18_00_18_15,UP,5,782.863,2,790.765,-3
25_11_29_19_00_19_15,DOWN,53,63.447,52,93.537,-1
25_11_29_19_00_19_15,DOWN,52,326.046,37,357.13,-15
25_11_29_19_00_19_15,UP,55,454.321,44,485.311,-11
25_11_29_19_00_19_15,DOWN,45,536.806,15,568.043,-30
25_11_29_20_00_20_15,UP,44,2.279,33,32.681,-11
25_11_29_20_00_20_15,DOWN,62,68.458,52,98.579,-10
25_11_29_20_00_20_15,UP,16,184.765,7,215.92,-9
25_11_29_21_00_21_15,DOWN,45,3.026,36,34.494,-9
25_11_29_21_00_21_15,UP,56,62.506,46,92.813,-10
25_11_29_21_00_21_15,UP,32,151.85,26,182.067,-6
25_11_29_21_00_21_15,DOWN,73,333.489,69,363.599,-4
25_11_29_21_00_21_15,UP,17,439.409,10,469.455,-7
25_11_29_22_00_22_15,UP,13,303.058,10,333.061,-3
25_11_29_22_00_22_15,UP,10,465.408,6,495.409,-4
25_11_29_23_00_23_15,UP,50,212.312,42,243.602,-8
25_11_29_23_00_23_15,DOWN,36,366.709,21,412.975,-15
25_11_29_23_00_23_15,UP,72,415.788,51,445.952,-21
25_11_29_23_00_23_15,UP,50,448.07,29,478.215,-21
25_11_29_23_00_23_15,UP,17,767.831,4,797.934,-13
25_11_30_00_00_00_15,DOWN,46,34.446,37,64.787,-9
25_11_30_00_00_00_15,UP,57,155.008,36,185.492,-21
25_11_30_00_00_00_15,DOWN,45,226.422,35,266.283,-10
25_11_30_01_00_01_15,DOWN,55,119.607,33,149.63,-22
25_11_30_01_00_01_15,DOWN,16,318.86,3,349.172,-13
25_11_30_02_00_02_15,DOWN,8,785.692,1,815.778,-7
25_11_30_03_00_03_15,UP,53,2.866,42,33.581,-11
25_11_30_03_00_03_15,DOWN,65,124.635,42,154.653,-23
25_11_30_03_00_03_15,UP,54,276.682,24,311.1,-30
25_11_30_03_00_03_15,DOWN,70,346.115,58,376.57,-12
25_11_30_03_00_03_15,UP,37,433.786,15,463.902,-22
25_11_30_03_00_03_15,UP,4,535.4,2,570.731,-2
25_11_30_03_00_03_15,UP,4,615.01,0,645.054,-4
25_11_30_04_00_04_15,DOWN,59,131.261,51,161.425,-8
25_11_30_04_00_04_15,DOWN,39,207.941,22,238.059,-17
25_11_30_04_00_04_15,UP,64,244.52,55,291.044,-9
25_11_30_04_00_04_15,DOWN,35,397.507,23,427.509,-12
25_11_30_04_00_04_15,UP,79,482.431,68,512.766,-11
25_11_30_04_00_04_15,UP,92,789.879,72,819.954,-20
25_11_30_04_00_04_15,DOWN,24,834.336,10,864.9,-14
25_11_30_04_00_04_15,DOWN,9,867.423,0,889.27,-9
25_11_30_05_00_05_15,UP,42,62.615,29,93.129,-13
25_11_30_06_00_06_15,DOWN,32,272.852,19,302.989,-13
25_11_30_06_00_06_15,UP,75,527.663,31,557.929,-44
25_11_30_06_00_06_15,UP,33,560.763,10,590.815,-23
25_11_30_06_00_06_15,DOWN,84,748.343,62,778.409,-22
25_11_30_06_00_06_15,UP,23,807.867,11,838.055,-12
25_11_30_06_00_06_15,UP,10,857.668,0,890.625,-10
25_11_30_07_00_07_15,UP,39,63.584,33,93.999,-6
25_11_30_07_00_07_15,DOWN,60,151.678,54,184.497,-6
25_11_30_07_00_07_15,DOWN,48,286.932,32,317.163,-16
25_11_30_07_00_07_15,UP,73,541.061,52,571.228,-21
25_11_30_07_00_07_15,DOWN,36,661.552,10,692.08,-26
25_11_30_08_00_08_15,DOWN,66,77.703,48,107.852,-18
25_11_30_08_00_08_15,DOWN,41,121.973,38,152.487,-3
25_11_30_08_00_08_15,UP,60,266.676,48,312.776,-12
25_11_30_08_00_08_15,DOWN,45,317.76,33,347.954,-12
25_11_30_08_00_08_15,UP,72,499.935,68,530.199,-4
25_11_30_08_00_08_15,UP,88,712.948,67,743.188,-21
25_11_30_08_00_08_15,DOWN,33,833.493,15,869.16,-18
25_11_30_09_00_09_15,DOWN,53,278.174,25,308.183,-28
25_11_30_09_00_09_15,DOWN,26,398.615,12,429.261,-14
25_11_30_10_00_10_15,UP,68,127.041,47,157.142,-21
25_11_30_10_00_10_15,UP,39,246.047,31,276.092,-8
25_11_30_11_00_11_15,UP,41,63.149,36,101.631,-5
25_11_30_11_00_11_15,DOWN,52,110.924,46,141.634,-6
25_11_30_11_00_11_15,DOWN,28,373.373,9,403.609,-19
25_11_30_11_00_11_15,UP,88,427.709,81,459.22,-7
25_11_30_12_00_12_15,DOWN,41,310.688,30,341.163,-11
25_11_30_13_00_13_15,UP,48,7.522,37,39.304,-11
25_11_30_13_00_13_15,UP,45,371.185,40,401.22,-5
25_11_30_13_00_13_15,DOWN,62,706.636,56,736.845,-6
25_11_30_13_00_13_15,UP,37,786.522,16,817.114,-21
25_11_30_13_00_13_15,UP,27,876.905,0,899.891,-27
25_11_30_16_00_16_15,DOWN,55,131.011,38,161.541,-17
25_11_30_16_00_16_15,UP,69,415.307,39,445.619,-30
25_11_30_16_00_16_15,DOWN,48,510.653,44,540.888,-4
25_11_30_16_00_16_15,DOWN,4,808.268,1,852.661,-3
25_11_30_18_00_18_15,UP,36,9.289,32,60.06,-4
25_11_30_19_00_19_15,DOWN,64,197.054,35,227.329,-29
25_11_30_19_00_19_15,UP,39,290.184,29,320.202,-10
25_11_30_19_00_19_15,DOWN,63,336.113,62,366.193,-1
25_11_30_19_00_19_15,DOWN,66,544.78,59,575.102,-7
25_11_30_19_00_19_15,UP,22,616.824,28,646.85,6
25_11_30_19_00_19_15,DOWN,63,731.872,35,761.882,-28
25_11_30_19_00_19_15,UP,36,880.345,8,897.977,-28
25_11_30_20_00_20_15,UP,37,129.739,27,159.963,-10
25_11_30_20_00_20_15,DOWN,57,261.558,46,291.752,-11
25_11_30_20_00_20_15,DOWN,41,308.521,24,339.617,-17
25_11_30_21_00_21_15,UP,39,207.72,24,237.769,-15
25_11_30_21_00_21_15,DOWN,66,367.184,46,397.377,-20
25_11_30_21_00_21_15,UP,46,452.545,31,482.766,-15
25_11_30_21_00_21_15,UP,17,565.96,10,596.828,-7
25_11_30_23_00_23_15,UP,33,175.898,17,211.743,-16
25_12_01_00_00_00_15,UP,54,2.11,46,32.272,-8
25_12_01_00_00_00_15,UP,35,182.117,25,212.285,-10
25_12_01_00_00_00_15,UP,15,245.716,4,276.016,-11
25_12_01_01_00_01_15,DOWN,47,56.465,34,86.846,-13
25_12_01_02_00_02_15,DOWN,35,222.85,27,253.273,-8
25_12_01_02_00_02_15,DOWN,26,261.525,13,291.757,-13
25_12_01_02_00_02_15,UP,74,439.366,64,472.447,-10
25_12_01_02_00_02_15,DOWN,32,494.068,22,524.245,-10
25_12_01_03_00_03_15,DOWN,55,182.101,35,212.221,-20
25_12_01_03_00_03_15,UP,43,367.196,29,397.258,-14
25_12_01_04_00_04_15,UP,48,2.715,34,34.542,-14
25_12_01_04_00_04_15,DOWN,72,240.649,65,272.426,-7
25_12_01_05_00_05_15,DOWN,52,52.764,39,83.268,-13
25_12_01_05_00_05_15,UP,70,158.152,58,188.301,-12
25_12_01_05_00_05_15,DOWN,48,344.148,32,374.239,-16
25_12_01_05_00_05_15,UP,49,394.067,28,424.271,-21
25_12_01_05_00_05_15,UP,19,487.637,11,517.788,-8
25_12_01_05_00_05_15,DOWN,74,596.039,53,626.07,-21
25_12_01_05_00_05_15,DOWN,50,632.226,18,662.413,-32
25_12_01_05_00_05_15,UP,81,713.609,35,743.634,-46
25_12_01_05_00_05_15,DOWN,41,754.625,17,784.933,-24
25_12_01_05_00_05_15,UP,60,806.248,41,836.48,-19
25_12_01_06_00_06_15,DOWN,32,60.597,18,91.507,-14
25_12_01_06_00_06_15,UP,75,303.867,54,334.129,-21
25_12_01_07_00_07_15,DOWN,57,129.124,40,161.738,-17
25_12_01_07_00_07_15,DOWN,89,598.902,81,629.222,-8
25_12_01_07_00_07_15,DOWN,92,667.266,89,699.667,-3
25_12_01_08_00_08_15,UP,32,224.663,22,254.732,-10
25_12_01_08_00_08_15,DOWN,78,382.291,41,412.61,-37
25_12_01_08_00_08_15,DOWN,23,478.668,30,508.879,7
25_12_01_08_00_08_15,UP,61,608.557,50,638.836,-11
25_12_01_09_00_09_15,DOWN,60,61.958,42,92.302,-18
25_12_01_09_00_09_15,UP,53,247.109,33,277.542,-20
25_12_01_09_00_09_15,DOWN,49,328.459,46,358.569,-3
25_12_01_10_00_10_15,DOWN,46,9.11,35,40.534,-11
25_12_01_10_00_10_15,UP,64,241.156,57,277.247,-7
25_12_01_10_00_10_15,DOWN,33,320.89,23,355.121,-10
25_12_01_10_00_10_15,UP,80,542.508,68,573.441,-12
25_12_01_10_00_10_15,DOWN,31,722.847,14,756.702,-17
25_12_01_10_00_10_15,DOWN,15,840.786,7,871.118,-8
25_12_01_10_00_10_15,UP,86,872.345,0,896.553,-86
25_12_01_11_00_11_15,UP,51,179.01,32,209.126,-19
25_12_01_11_00_11_15,UP,34,268.029,24,298.479,-10
25_12_01_11_00_11_15,UP,18,302.895,10,334.147,-8
25_12_01_12_00_12_15,DOWN,44,238.988,35,269.099,-9
